1190237.191332  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190237.209641  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190237.211446  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190237.212852  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190237.503009  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190237.621060  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190237.622891  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190237.623183  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190237.624239  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190238.067334  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190238.106927  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190238.142017  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190238.143501  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190238.144592  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190238.437958  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190238.686656  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190238.784123  SyncThread:3 25556  WS   259,0    1465305064   4096       0.03
1190238.785406  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190238.785906  SyncThread:3 25556  WS   259,0    1465305064   4096       0.02
1190238.787949  SyncThread:3 25556  WS   259,0    1465305064   4096       0.01
1190239.177736  SyncThread:3 25556  WS   259,0    1465305064   4096       0.02
1190239.177756  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.177859  SyncThread:3 25556  WSM  259,0    977393089    1536       0.13
1190239.192958  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.224399  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.260606  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.261819  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.262762  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.322774  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.646608  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.757899  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.758914  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.759289  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.759986  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190239.992494  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.124382  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.182562  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.223112  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.251362  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.252416  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.253188  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.272523  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.399494  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.402894  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.403329  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.404406  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.844181  SyncThread:3 25556  WS   259,0    1465305072   4096       0.01
1190240.844184  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190240.844231  SyncThread:3 25556  WSM  259,0    977393092    1536       0.13
1190240.878839  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190240.907505  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190240.909014  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190240.910665  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190241.249418  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190242.244988  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190242.262324  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190242.512992  SyncThread:3 25556  WS   259,0    1465305080   4096       0.02
1190242.612831  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190242.614402  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190242.614993  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190242.616702  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190242.723662  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190242.903354  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190242.998623  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.053331  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.085701  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.088118  SyncThread:3 25556  WS   259,0    1465305080   4096       0.03
1190243.090887  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.119255  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.212057  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.218469  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.235449  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.236538  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.236877  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.237246  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.240443  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.240509  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.241103  SyncThread:3 25556  WS   259,0    1465305080   4096       0.01
1190243.241106  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.241152  SyncThread:3 25556  WSM  259,0    977393095    1536       0.13
1190243.241357  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.242367  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.247451  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.247523  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.247848  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.247962  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.248423  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.249363  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.249535  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.332914  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.372126  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.372305  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.372619  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.372712  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.397422  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.400885  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.402535  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.404438  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.404624  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.459163  SyncThread:3 25556  WS   259,0    1465305088   4096       0.02
1190243.461735  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.461867  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.508778  SyncThread:3 25556  WS   259,0    1465305088   4096       0.02
1190243.520636  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.623941  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.841092  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.886465  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.927732  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.928652  SyncThread:3 25556  WS   259,0    1465305088   4096       0.01
1190243.928656  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190243.928700  SyncThread:3 25556  WSM  259,0    977393098    1536       0.13
1190243.929548  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190243.930633  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.081988  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.166808  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.251936  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.291072  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.293337  SyncThread:3 25556  WS   259,0    1465305096   4096       0.02
1190244.329420  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.331133  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.332526  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.372775  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.373444  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.374219  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.375134  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.412124  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.542007  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.543838  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.687443  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.732503  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.744298  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.757231  SyncThread:3 25556  WS   259,0    1465305096   4096       0.01
1190244.757235  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190244.757277  SyncThread:3 25556  WSM  259,0    977393101    1536       0.23
1190244.757910  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190244.908194  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190244.956623  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190244.981355  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190244.982618  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190244.983505  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190245.071878  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190246.319064  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190246.463354  SyncThread:3 25556  WS   259,0    1465305104   4096       0.02
1190246.677490  SyncThread:3 25556  WS   259,0    1465305104   4096       0.02
1190246.751941  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190246.765671  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190246.766627  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190246.766897  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190246.767518  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190246.972901  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.079853  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.118459  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.147896  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.149027  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.149914  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.216736  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.434482  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.515217  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.516447  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.516848  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.517954  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.845373  SyncThread:3 25556  WS   259,0    1465305104   4096       0.01
1190247.845375  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190247.845419  SyncThread:3 25556  WSM  259,0    977393104    1536       0.01
1190247.876840  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190247.900594  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190247.902900  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190247.903781  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190248.413776  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190248.456752  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190248.747986  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190248.843692  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190248.845036  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190248.845654  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190248.846897  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.141479  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.227635  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.274652  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.295252  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.313793  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.315623  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.317579  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.571394  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.676991  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.677909  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.678148  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.678928  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.894925  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190249.953677  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190250.084954  SyncThread:3 25556  WS   259,0    1465305112   4096       0.01
1190250.084958  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.085012  SyncThread:3 25556  WSM  259,0    977393107    1536       0.13
1190250.134674  SyncThread:3 25556  WS   259,0    1465305120   4096       0.02
1190250.162098  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.163327  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.164302  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.168499  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.256402  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.257290  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.257656  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.258779  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.608166  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.650998  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.677484  SyncThread:3 25556  WS   259,0    1465305120   4096       0.03
1190250.678920  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190250.679961  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190251.012167  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190251.291428  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190252.122450  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190252.164481  SyncThread:3 25556  WS   259,0    1465305120   4096       0.03
1190252.442785  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190252.567699  SyncThread:3 25556  WS   259,0    1465305120   4096       0.02
1190252.568432  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190252.569828  SyncThread:3 25556  WS   259,0    1465305120   4096       0.02
1190252.570802  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190252.668230  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190252.672693  <...>        1546   WM   259,0    1465144377   512        0.12
1190252.672675  <...>        20352  WSM  259,0    977393110    1024       0.14
1190252.672694  <...>        1546   WM   259,0    1465144384   8192       0.12
1190253.054222  SyncThread:3 25556  WS   259,0    1465305120   4096       0.01
1190253.054225  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190253.054275  SyncThread:3 25556  WSM  259,0    977393112    1536       0.01
1190253.091878  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190253.131329  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190253.132960  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190253.134274  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190253.609872  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190253.900745  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.024262  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.026942  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.028352  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.029637  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.131778  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.366738  SyncThread:3 25556  WS   259,0    1465305128   4096       0.02
1190254.451046  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.513007  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.557285  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.560674  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.562374  SyncThread:3 25556  WS   259,0    1465305128   4096       0.02
1190254.583184  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.584814  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.644402  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.750557  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190254.751889  SyncThread:3 25556  WS   259,0    1465305128   4096       0.01
1190255.002887  SyncThread:3 25556  WS   259,0    1465305128   4096       0.02
1190255.002890  SyncThread:3 25556  WS   259,0    1465305136   4096       0.02
1190255.002944  SyncThread:3 25556  WSM  259,0    977393115    1536       0.13
1190255.051401  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190255.081426  SyncThread:3 25556  WS   259,0    1465305136   4096       0.02
1190255.082787  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190255.105871  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190255.116435  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190255.154071  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190255.180673  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190255.181757  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190255.182621  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190256.426198  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190256.578364  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190256.707115  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190256.824718  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190256.826291  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190256.826709  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190256.827806  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.068457  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.169583  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.216741  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.255478  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.265750  SyncThread:3 25556  WS   259,0    1465305136   4096       0.02
1190257.277429  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.278430  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.279186  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.337571  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.542418  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.661700  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.663004  SyncThread:3 25556  WS   259,0    1465305136   4096       0.01
1190257.663007  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190257.663052  SyncThread:3 25556  WSM  259,0    977393118    1536       0.13
1190257.663797  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190257.664275  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.124716  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.164538  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.190287  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.192882  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.194909  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.407047  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.452087  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.769715  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.895075  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.897570  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.897806  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190258.899572  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.249188  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.270028  SyncThread:3 25556  WS   259,0    1465305144   4096       0.03
1190259.373282  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.421445  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.460032  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.461217  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.462358  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.526171  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.645445  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.646505  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.647502  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.648215  SyncThread:3 25556  WS   259,0    1465305144   4096       0.01
1190259.648216  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190259.648258  SyncThread:3 25556  WSM  259,0    977393121    1536       0.13
1190259.970529  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.039612  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.074423  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.098030  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.099544  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.100951  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.179245  SyncThread:3 25556  WS   259,0    1465305152   4096       0.02
1190260.269115  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.385230  SyncThread:3 25556  WS   259,0    1465305152   4096       0.02
1190260.386754  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.387776  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.390083  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.819771  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.857181  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190260.882871  SyncThread:3 25556  WS   259,0    1465305152   4096       0.02
1190260.884469  SyncThread:3 25556  WS   259,0    1465305152   4096       0.03
1190260.886907  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190261.441166  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190262.090418  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190262.133647  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190262.374815  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190262.476606  SyncThread:3 25556  WS   259,0    1465305152   4096       0.03
1190262.477747  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190262.478562  SyncThread:3 25556  WS   259,0    1465305152   4096       0.01
1190262.478564  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190262.478607  SyncThread:3 25556  WSM  259,0    977393124    1536       0.20
1190262.854521  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190262.884659  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190262.910416  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190262.924257  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190262.925742  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190262.927959  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190263.706853  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190263.941051  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.035447  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.037750  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.040991  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.241278  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.253133  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.365007  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.415971  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.446456  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.447993  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.449278  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.462249  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.496174  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.552035  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.552973  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.553276  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.554691  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.593839  SyncThread:3 25556  WS   259,0    1465305160   4096       0.01
1190264.593845  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190264.593891  SyncThread:3 25556  WSM  259,0    977393127    1536       0.08
1190264.595378  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190264.907002  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190264.907425  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190264.950770  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190264.977363  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190264.979335  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190265.106520  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190265.153789  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190265.178480  SyncThread:3 25556  WS   259,0    1465305168   4096       0.02
1190265.179658  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190265.180677  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190266.409908  SyncThread:3 25556  WS   259,0    1465305168   4096       0.02
1190266.434857  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190266.692046  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190266.791686  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190266.792996  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190266.793411  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190266.794265  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190266.968652  SyncThread:3 25556  WS   259,0    1465305168   4096       0.04
1190267.167134  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
